commit	subject	similarity	old_path	new_path
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	088	sources/sources/com/tsf/shell/preference/a/a/a/i.java	sources/sources/com/tsf/shell/preference/a/a/a/PreferenceSettingI.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	094	sources/sources/com/tsf/shell/preference/a/a/a/j.java	sources/sources/com/tsf/shell/preference/a/a/a/PreferenceSettingJ.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	069	sources/sources/com/tsf/shell/preference/a/a/a/k.java	sources/sources/com/tsf/shell/preference/a/a/a/PreferenceSettingK.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	047	sources/sources/com/tsf/shell/preference/a/a/a/l.java	sources/sources/com/tsf/shell/preference/a/a/a/PreferenceSettingL.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	089	sources/sources/com/tsf/shell/preference/widget/a.java	sources/sources/com/tsf/shell/preference/widget/WidgetPreferenceHelper.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	075	sources/sources/com/tsf/shell/theme/inside/mix/menu/item/a.java	sources/sources/com/tsf/shell/theme/inside/mix/menu/item/ThemeMenuItem.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	071	sources/sources/com/tsf/shell/theme/inside/mix/menu/item/detail/d.java	sources/sources/com/tsf/shell/theme/inside/mix/menu/item/detail/ThemeMenuDetailData.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	096	sources/sources/com/tsf/shell/widget/a/g.java	sources/sources/com/tsf/shell/widget/a/WidgetCanvas.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	091	sources/sources/com/tsf/shell/widget/a/b.java	sources/sources/com/tsf/shell/widget/a/WidgetConfig.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	063	sources/sources/com/tsf/shell/widget/a/k.java	sources/sources/com/tsf/shell/widget/a/WidgetConstants.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	071	sources/sources/com/tsf/shell/widget/a/e.java	sources/sources/com/tsf/shell/widget/a/WidgetContainer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	098	sources/sources/com/tsf/shell/widget/a/j.java	sources/sources/com/tsf/shell/widget/a/WidgetDataProvider.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	093	sources/sources/com/tsf/shell/widget/a/i.java	sources/sources/com/tsf/shell/widget/a/WidgetElementBase.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	086	sources/sources/com/tsf/shell/widget/a/f.java	sources/sources/com/tsf/shell/widget/a/WidgetEvent.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	097	sources/sources/com/tsf/shell/widget/a/d.java	sources/sources/com/tsf/shell/widget/a/WidgetLabelElement.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	093	sources/sources/com/tsf/shell/widget/a/A.java	sources/sources/com/tsf/shell/widget/a/WidgetPanelBase.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	098	sources/sources/com/tsf/shell/widget/a/h.java	sources/sources/com/tsf/shell/widget/a/WidgetResources.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	084	sources/sources/com/tsf/shell/widget/a/c.java	sources/sources/com/tsf/shell/widget/a/WidgetState.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	095	sources/sources/com/tsf/shell/widget/a/a/a.java	sources/sources/com/tsf/shell/widget/a/a/WidgetVisualNode.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	095	sources/sources/com/tsf/shell/widget/a/a/c.java	sources/sources/com/tsf/shell/widget/a/a/WidgetVisualRenderer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	066	sources/sources/com/tsf/shell/widget/a/a/b.java	sources/sources/com/tsf/shell/widget/a/a/WidgetVisualState.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	082	sources/sources/com/tsf/shell/widget/alarm/j.java	sources/sources/com/tsf/shell/widget/alarm/AlarmButton.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	077	sources/sources/com/tsf/shell/widget/alarm/r.java	sources/sources/com/tsf/shell/widget/alarm/AlarmClickEvent.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	041	sources/sources/com/tsf/shell/widget/alarm/n.java	sources/sources/com/tsf/shell/widget/alarm/AlarmConfig.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	083	sources/sources/com/tsf/shell/widget/alarm/C.java	sources/sources/com/tsf/shell/widget/alarm/AlarmConstants.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	073	sources/sources/com/tsf/shell/widget/alarm/A.java	sources/sources/com/tsf/shell/widget/alarm/AlarmContainer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	096	sources/sources/com/tsf/shell/widget/alarm/e.java	sources/sources/com/tsf/shell/widget/alarm/AlarmDataProvider.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	091	sources/sources/com/tsf/shell/widget/alarm/D.java	sources/sources/com/tsf/shell/widget/alarm/AlarmDataUtils.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	089	sources/sources/com/tsf/shell/widget/alarm/h.java	sources/sources/com/tsf/shell/widget/alarm/AlarmIndicator.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	081	sources/sources/com/tsf/shell/widget/alarm/l.java	sources/sources/com/tsf/shell/widget/alarm/AlarmMeshRenderer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	069	sources/sources/com/tsf/shell/widget/alarm/g.java	sources/sources/com/tsf/shell/widget/alarm/AlarmPanel.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	077	sources/sources/com/tsf/shell/widget/alarm/f.java	sources/sources/com/tsf/shell/widget/alarm/AlarmRenderer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	099	sources/sources/com/tsf/shell/widget/alarm/m.java	sources/sources/com/tsf/shell/widget/alarm/AlarmResources.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	097	sources/sources/com/tsf/shell/widget/alarm/B.java	sources/sources/com/tsf/shell/widget/alarm/AlarmRoundRect.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	092	sources/sources/com/tsf/shell/widget/alarm/q.java	sources/sources/com/tsf/shell/widget/alarm/AlarmSettingButton.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	093	sources/sources/com/tsf/shell/widget/alarm/i.java	sources/sources/com/tsf/shell/widget/alarm/AlarmState.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	088	sources/sources/com/tsf/shell/widget/alarm/o.java	sources/sources/com/tsf/shell/widget/alarm/AlarmThemeProvider.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	093	sources/sources/com/tsf/shell/widget/alarm/p.java	sources/sources/com/tsf/shell/widget/alarm/AlarmTouchManager.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	091	sources/sources/com/tsf/shell/widget/alarm/k.java	sources/sources/com/tsf/shell/widget/alarm/AlarmTransformNode.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	095	sources/sources/com/tsf/shell/widget/alarm/a/a.java	sources/sources/com/tsf/shell/widget/alarm/a/AlarmIntentReceiver.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	045	sources/sources/com/tsf/shell/widget/alarm/b/a.java	sources/sources/com/tsf/shell/widget/alarm/b/AlarmDataBase.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	056	sources/sources/com/tsf/shell/widget/alarm/b/c.java	sources/sources/com/tsf/shell/widget/alarm/b/AlarmDataCursor.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	095	sources/sources/com/tsf/shell/widget/alarm/b/e.java	sources/sources/com/tsf/shell/widget/alarm/b/AlarmDataEntry.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	070	sources/sources/com/tsf/shell/widget/alarm/b/f.java	sources/sources/com/tsf/shell/widget/alarm/b/AlarmDataFilter.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	080	sources/sources/com/tsf/shell/widget/alarm/b/d.java	sources/sources/com/tsf/shell/widget/alarm/b/AlarmDataManager.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	076	sources/sources/com/tsf/shell/widget/alarm/b/b.java	sources/sources/com/tsf/shell/widget/alarm/b/AlarmDataQuery.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	080	sources/sources/com/tsf/shell/widget/alarm/c/a.java	sources/sources/com/tsf/shell/widget/alarm/c/AlarmComponentContainer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	092	sources/sources/com/tsf/shell/widget/alarm/c/e.java	sources/sources/com/tsf/shell/widget/alarm/c/AlarmComponentEvent.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	061	sources/sources/com/tsf/shell/widget/alarm/c/b.java	sources/sources/com/tsf/shell/widget/alarm/c/AlarmComponentListener.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	090	sources/sources/com/tsf/shell/widget/alarm/c/d.java	sources/sources/com/tsf/shell/widget/alarm/c/AlarmComponentPanel.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	088	sources/sources/com/tsf/shell/widget/alarm/c/c.java	sources/sources/com/tsf/shell/widget/alarm/c/AlarmComponentProvider.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	095	sources/sources/com/tsf/shell/widget/alarm/d/B.java	sources/sources/com/tsf/shell/widget/alarm/d/AlarmConfigBase.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	071	sources/sources/com/tsf/shell/widget/alarm/d/c.java	sources/sources/com/tsf/shell/widget/alarm/d/AlarmConfigDefault.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	051	sources/sources/com/tsf/shell/widget/alarm/d/A.java	sources/sources/com/tsf/shell/widget/alarm/d/AlarmConfigEmpty.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	098	sources/sources/com/tsf/shell/widget/alarm/d/d.java	sources/sources/com/tsf/shell/widget/alarm/d/AlarmConfigManager.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	089	sources/sources/com/tsf/shell/widget/alarm/d/a/b.java	sources/sources/com/tsf/shell/widget/alarm/d/a/AlarmConfigDefaultHandler.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	065	sources/sources/com/tsf/shell/widget/alarm/d/a/a.java	sources/sources/com/tsf/shell/widget/alarm/d/a/AlarmConfigParser.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	076	sources/sources/com/tsf/shell/widget/alarm/d/a/c.java	sources/sources/com/tsf/shell/widget/alarm/d/a/AlarmConfigThemeHandler.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	095	sources/sources/com/tsf/shell/widget/alarm/d/b/a.java	sources/sources/com/tsf/shell/widget/alarm/d/b/AlarmConfigData.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	072	sources/sources/com/tsf/shell/widget/alarm/d/b/b.java	sources/sources/com/tsf/shell/widget/alarm/d/b/AlarmConfigException.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	079	sources/sources/com/tsf/shell/widget/alarm/provider/a.java	sources/sources/com/tsf/shell/widget/alarm/provider/AlarmProviderContract.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	070	sources/sources/com/tsf/shell/widget/alarm/provider/b.java	sources/sources/com/tsf/shell/widget/alarm/provider/AlarmProviderHelper.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	078	sources/sources/com/tsf/shell/widget/alarm/service/c.java	sources/sources/com/tsf/shell/widget/alarm/service/AlarmServiceBinder.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	086	sources/sources/com/tsf/shell/widget/alarm/service/b.java	sources/sources/com/tsf/shell/widget/alarm/service/IAlarmCallback.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	089	sources/sources/com/tsf/shell/widget/alarm/service/a.java	sources/sources/com/tsf/shell/widget/alarm/service/IAlarmService.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	079	sources/sources/com/tsf/shell/widget/alarm/setting/a.java	sources/sources/com/tsf/shell/widget/alarm/setting/AlarmSettingAdapter.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	087	sources/sources/com/tsf/shell/widget/alarm/setting/b.java	sources/sources/com/tsf/shell/widget/alarm/setting/AlarmSettingController.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	065	sources/sources/com/tsf/shell/widget/alarm/setting/d.java	sources/sources/com/tsf/shell/widget/alarm/setting/AlarmSettingData.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	080	sources/sources/com/tsf/shell/widget/alarm/setting/c.java	sources/sources/com/tsf/shell/widget/alarm/setting/AlarmSettingFragment.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	065	sources/sources/com/tsf/shell/widget/alarm/setting/e.java	sources/sources/com/tsf/shell/widget/alarm/setting/AlarmSettingTheme.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	062	sources/sources/com/tsf/shell/widget/cubeclock/m.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockAlarmElement.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	059	sources/sources/com/tsf/shell/widget/cubeclock/u.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockBatteryElement.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	082	sources/sources/com/tsf/shell/widget/cubeclock/g.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockConfigBase.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	093	sources/sources/com/tsf/shell/widget/cubeclock/f.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockContainer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	064	sources/sources/com/tsf/shell/widget/cubeclock/t.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockData.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	067	sources/sources/com/tsf/shell/widget/cubeclock/i.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockDateElement.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	082	sources/sources/com/tsf/shell/widget/cubeclock/b.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockDigitFace.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	074	sources/sources/com/tsf/shell/widget/cubeclock/A.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockDigital.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	092	sources/sources/com/tsf/shell/widget/cubeclock/e.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockElementBase.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	086	sources/sources/com/tsf/shell/widget/cubeclock/j.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockEmpty.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	071	sources/sources/com/tsf/shell/widget/cubeclock/c.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockFace.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	091	sources/sources/com/tsf/shell/widget/cubeclock/r.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockFaceConfig.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	083	sources/sources/com/tsf/shell/widget/cubeclock/s.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockMusicFace.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	099	sources/sources/com/tsf/shell/widget/cubeclock/d.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockPanel.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	081	sources/sources/com/tsf/shell/widget/cubeclock/k.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockRenderer.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	099	sources/sources/com/tsf/shell/widget/cubeclock/o.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockResources.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	060	sources/sources/com/tsf/shell/widget/cubeclock/l.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockSecondsElement.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	062	sources/sources/com/tsf/shell/widget/cubeclock/h.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockSmallElement.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	091	sources/sources/com/tsf/shell/widget/cubeclock/q.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockTouchHandler.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	082	sources/sources/com/tsf/shell/widget/cubeclock/n.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockWeatherFace.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	090	sources/sources/com/tsf/shell/widget/cubeclock/p.java	sources/sources/com/tsf/shell/widget/cubeclock/CubeClockWidgetFace.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	092	sources/sources/com/tsf/shell/widget/cubeclock/a/a.java	sources/sources/com/tsf/shell/widget/cubeclock/a/CubeClockDefaultFace.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	097	sources/sources/com/tsf/shell/widget/cubeclock/a/b.java	sources/sources/com/tsf/shell/widget/cubeclock/a/CubeClockThemedFace.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	053	sources/sources/com/tsf/shell/widget/cubeclock/provider/b.java	sources/sources/com/tsf/shell/widget/cubeclock/provider/CubeClockProviderContract.java
c60c79f920633f7d208afb856ffb3d3c74ff4927	refactor: reorganize project structure by replacing legacy classes with modular service and UI components.	088	sources/sources/com/tsf/shell/widget/cubeclock/provider/a.java	sources/sources/com/tsf/shell/widget/cubeclock/provider/CubeClockProviderHelper.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	088	sources/sources/com/tsf/shell/f/c/A.java	sources/sources/com/tsf/shell/f/c/DrawerPanelController.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	090	sources/sources/com/tsf/shell/f/c/a/h.java	sources/sources/com/tsf/shell/f/c/a/DrawerConfig.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	091	sources/sources/com/tsf/shell/f/c/a/f.java	sources/sources/com/tsf/shell/f/c/a/DrawerContentPanel.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	086	sources/sources/com/tsf/shell/f/c/a/e.java	sources/sources/com/tsf/shell/f/c/a/DrawerEditPanel.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	092	sources/sources/com/tsf/shell/f/c/a/c.java	sources/sources/com/tsf/shell/f/c/a/DrawerItemView.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	089	sources/sources/com/tsf/shell/f/c/a/B.java	sources/sources/com/tsf/shell/f/c/a/DrawerMenuPanel.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	098	sources/sources/com/tsf/shell/f/c/a/g.java	sources/sources/com/tsf/shell/f/c/a/DrawerSettingsItem.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	095	sources/sources/com/tsf/shell/f/c/a/d.java	sources/sources/com/tsf/shell/f/c/a/DrawerState.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	098	sources/sources/com/tsf/shell/f/c/a/A.java	sources/sources/com/tsf/shell/f/c/a/DrawerTouchHandler.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	074	sources/sources/com/tsf/shell/f/c/a/a/a.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimConfig.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	072	sources/sources/com/tsf/shell/f/c/a/a/i.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamBase.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	076	sources/sources/com/tsf/shell/f/c/a/a/b.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamBottom.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	076	sources/sources/com/tsf/shell/f/c/a/a/e.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamCenter.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	058	sources/sources/com/tsf/shell/f/c/a/a/h.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamCorner.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	057	sources/sources/com/tsf/shell/f/c/a/a/g.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamEdge.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	068	sources/sources/com/tsf/shell/f/c/a/a/d.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamLeft.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	076	sources/sources/com/tsf/shell/f/c/a/a/f.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamRight.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	076	sources/sources/com/tsf/shell/f/c/a/a/c.java	sources/sources/com/tsf/shell/f/c/a/a/DrawerAnimParamTop.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	089	sources/sources/com/tsf/shell/f/c/b/d.java	sources/sources/com/tsf/shell/f/c/b/DrawerItemLayout.java
